#TYPE Microsoft.UpdateServices.Internal.BaseApi.ComputerTarget
"ComputerGroup","UpdateServer","Id","FullDomainName","IPAddress","Make","Model","BiosInfo","OSInfo","OSArchitecture","ClientVersion","OSFamily","OSDescription","ComputerRole","LastSyncTime","LastSyncResult","LastReportedStatusTime","LastReportedInventoryTime","RequestedTargetGroupName","RequestedTargetGroupNames","ComputerTargetGroupIds","ParentServerId","SyncsFromDownstreamServer"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","3810272a-6ed8-4d70-8974-4e012a68cfb3","se-bg-analytics.deltabank.co.yu","10.35.221.118","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 21:32:33","Succeeded","02.07.2017 22:29:56","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","cfb999b7-ec7d-4cd1-a296-1f5eacbbbc87","bgd-47-4604.deltabank.co.yu","10.34.26.218","Acer","Veriton X4110G","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:23:18","Succeeded","02.07.2017 22:23:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","8c30415c-9c4a-4ce2-9356-1b078f21a0d8","crispweb2.deltabank.co.yu","10.35.149.100","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 21:32:49","Succeeded","02.07.2017 22:23:44","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","6f3f0d80-fe1c-4632-8b85-696195fcb3bc","iam12-sql.deltabank.co.yu","10.34.2.112","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.8.9200.17185","Windows","Windows Server 2003 Standard x64 Edition","Server","03.07.2017 13:46:45","Succeeded","03.07.2017 13:46:46","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","7164eca9-a944-42cf-9f66-cde49222862e","se-secsql2.deltabank.co.yu","10.35.221.82","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 22:23:43","Succeeded","02.07.2017 22:57:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","2c91f665-1e63-40b6-9a83-f31e39ac35e4","tcrsrv.deltabank.co.yu","10.35.39.16","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 05:02:15","Succeeded","03.07.2017 05:10:24","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","0963cbfd-aa84-4c1b-81d3-370efe65a2b2","berza2","10.15.15.26","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18340","Windows","Windows 6.3","Server","28.02.2017 16:41:31","Succeeded","28.02.2017 16:49:48","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","9023cd66-3a07-4eae-bf95-e41c4412a15f","fc2sqldev1node1.deltabank.co.yu","10.35.159.10","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 08:44:47","Succeeded","03.07.2017 08:52:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","b1548429-5418-4546-9a6b-4b60dd2cf123","fc2sqldev1node2.deltabank.co.yu","10.35.159.11","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 08:44:49","Succeeded","03.07.2017 08:52:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","2aec297a-c1a1-4df8-96ec-b99438571f3c","fc1bilabnode2.deltabank.co.yu","10.35.158.87","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 01:10:46","Succeeded","03.07.2017 01:18:51","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","c88e7353-2acc-4db3-8d7e-b4e4e660d413","fc1sqldev1node2.deltabank.co.yu","10.35.158.11","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:15:43","Succeeded","02.07.2017 22:23:47","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","92700dd0-6468-44e9-8554-eb30b785e6f5","fc1mobi-webtest.deltabank.co.yu","10.35.158.101","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 09:17:06","Succeeded","03.07.2017 09:19:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","31d5d8e4-499a-4590-826b-bf41ea62fcbe","fc1onlinewebtes.deltabank.co.yu","10.35.158.39","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23735","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 06:54:00","Succeeded","03.07.2017 06:58:31","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","420d3e42-db32-4444-95df-1ed3dd107abc","fc1devsql8.deltabank.co.yu","10.35.158.64","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 21:28:55","Succeeded","02.07.2017 22:24:17","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","8cb9bf83-4760-42bf-b2c6-f63f5c9beddc","fc2mobi-apptest.deltabank.co.yu","10.35.159.128","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 21:33:40","Succeeded","02.07.2017 22:30:47","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","fcd03b27-e52d-433a-8d20-974edd23bb6b","fc2devticatauro.deltabank.co.yu","10.35.159.175","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 07:21:01","Succeeded","03.07.2017 07:25:07","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","d414077a-4d6a-4fea-b6f9-4b4f1b58eb70","fc2bilabnode1.deltabank.co.yu","10.35.159.103","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","02.07.2017 21:14:57","Succeeded","02.07.2017 21:23:01","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","ee535258-d518-465c-a66e-63b94510da04","fc2bilabnode2.deltabank.co.yu","10.35.159.87","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","03.07.2017 09:10:46","Succeeded","03.07.2017 09:18:50","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","a0d6384b-1548-436c-97b8-31d39a186452","fc2onlinewebtest.deltabank.co.yu","10.35.159.39","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 21:29:21","Succeeded","02.07.2017 22:27:56","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","3315b057-aad5-43c5-8059-d44583e200cb","fc2iibsql.deltabank.co.yu","10.35.159.65","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 07:20:45","Succeeded","03.07.2017 07:28:49","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","338cb570-1d7c-4cd0-a26e-162d4dc8c096","fc2mobi-webtest.deltabank.co.yu","10.35.159.228","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 21:23:34","Succeeded","02.07.2017 22:22:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","2b434b23-f066-404a-b081-24512336d189","fc1iibsql.deltabank.co.yu","10.35.158.65","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 05:54:30","Succeeded","03.07.2017 06:02:34","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","d450a883-8536-4a89-a3a0-1dcb0d711193","bizsql.online.banka","10.0.0.32","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","02.07.2017 23:55:05","Succeeded","03.07.2017 00:03:12","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","88847452-8b5c-48bb-8649-5e84d3b0b0fd","bgdprntest.deltabank.co.yu","10.35.106.70","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7600.256","Windows","Windows Server 2008 R2 Enterprise Edition","Server","03.07.2017 04:28:58","Succeeded","03.07.2017 04:39:03","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","5ae068d5-127c-4f6a-8b23-f85bc550f6a8","symanteclua.deltabank.co.yu","10.35.45.146","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 05:22:14","Succeeded","25.06.2017 18:45:14","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","c21214d5-1782-44f0-aa37-c0c5172a1219","eposerver12.deltabank.co.yu","10.35.45.23","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 23:06:01","Succeeded","02.07.2017 23:14:14","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","845f5461-095a-4b41-b512-d030dbe26026","dlp-mail2","10.15.15.35","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.8.9200.17185","Windows","Windows Server 2003 Standard x64 Edition","Server","29.06.2017 09:47:15","Succeeded","29.06.2017 09:47:18","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
