#TYPE Microsoft.UpdateServices.Internal.BaseApi.ComputerTarget
"ComputerGroup","UpdateServer","Id","FullDomainName","IPAddress","Make","Model","BiosInfo","OSInfo","OSArchitecture","ClientVersion","OSFamily","OSDescription","ComputerRole","LastSyncTime","LastSyncResult","LastReportedStatusTime","LastReportedInventoryTime","RequestedTargetGroupName","RequestedTargetGroupNames","ComputerTargetGroupIds","ParentServerId","SyncsFromDownstreamServer"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","c99b9a08-f849-47ca-b4f4-b6a3b976e926","edms06.deltabank.co.yu","10.34.2.171","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 12:12:06","Succeeded","03.07.2017 12:20:10","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","26ba6187-3e58-4475-b5e4-655b77c6a1e8","foglightpi.deltabank.co.yu","10.34.2.181","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18340","Windows","Windows 6.3","Server","03.07.2017 02:13:19","Succeeded","03.07.2017 02:21:23","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","62d3e5db-6ce5-46d9-baba-f5a6d92754b8","devsql8.deltabank.co.yu","10.35.153.64","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 09:47:52","Succeeded","03.07.2017 09:55:56","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","e37b7851-9a9b-424c-8f9d-0e0832213227","se-bg-netca.deltabank.co.yu","10.35.42.25","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 03:45:04","Succeeded","03.07.2017 03:53:12","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","46546c7e-5e21-4902-9d32-78b0c1a5d9c8","bibex.deltabank.co.yu","10.35.45.13","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:39:36","Succeeded","02.07.2017 22:47:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","051f86ef-8f39-44e0-ac9f-0b1b11d12db3","fc1bilabnode1.deltabank.co.yu","10.35.158.103","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 12:17:34","Succeeded","03.07.2017 12:25:40","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","42c3040d-1153-424d-a119-082f65b0e2f5","fc1dev-bibcoiss.deltabank.co.yu","10.35.158.62","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:17:33","Succeeded","02.07.2017 22:25:38","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","10cf7817-45a8-4b80-92dd-796daba80e0b","fc1onlineapptest2.deltabank.co.yu","10.35.158.26","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23735","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 09:05:10","Succeeded","03.07.2017 09:16:56","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","a7d12c9b-ff75-45a8-b8aa-5bcf4391fbe4","fc1devticataurora.deltabank.co.yu","10.35.158.175","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 22:15:50","Succeeded","02.07.2017 22:22:44","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","46d824d2-2cd4-4126-9b11-664f0af3ce4d","fc1sqldev1node1.deltabank.co.yu","10.35.158.10","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:16:56","Succeeded","02.07.2017 22:19:26","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","5845e960-54d8-4378-b01f-00ca881603c9","fc1mobi-apptest.deltabank.co.yu","10.35.158.128","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 08:08:27","Succeeded","03.07.2017 08:22:25","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","1b8a363c-e79c-4ecc-9501-1596058be537","fc1ob-adaptertest1.deltabank.co.yu","10.35.158.78","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","03.07.2017 06:38:32","Succeeded","03.07.2017 06:55:55","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","dcb73d47-52e0-4262-9fef-a36c0e4d3110","fc3mobi-apptest.deltabank.co.yu","10.35.160.128","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 03:47:04","Succeeded","03.07.2017 03:59:09","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","c2ff9697-6732-4798-820d-002acdf70077","fc2dev-bibcoiss.deltabank.co.yu","10.35.159.62","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:26:19","Succeeded","02.07.2017 22:26:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","dca65ea1-9ca1-4c94-8ecc-548c553de098","fc2onlineapptest2.deltabank.co.yu","10.35.159.26","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","02.07.2017 22:21:20","Succeeded","02.07.2017 22:41:17","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","1fa42583-9d72-4862-a487-28966e632fa3","fc2ob-adaptertest1.deltabank.co.yu","10.35.159.78","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","03.07.2017 02:55:38","Succeeded","03.07.2017 03:01:05","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","1826c124-6d2c-485f-b08e-52cf732d0688","fc3ob-adaptertest1.deltabank.co.yu","10.35.160.78","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","02.07.2017 23:59:39","Succeeded","03.07.2017 00:15:21","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","4ba70e8c-ab78-4506-b132-6fa35c7a77f3","fc3onlineapptest2.deltabank.co.yu","10.35.160.26","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 10:06:13","Succeeded","03.07.2017 10:13:38","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","5bc039d4-f659-4612-b56a-d0165cd15017","fc3dev-bibcoiss.deltabank.co.yu","10.35.160.62","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:19:49","Succeeded","02.07.2017 22:27:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","680f4edc-fcf4-4dff-a4c3-130807f8265b","safeguard.deltabank.co.yu","10.35.221.47","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","03.07.2017 07:25:29","Succeeded","03.07.2017 07:28:16","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","7761b663-fc0f-4a55-b0df-04a1dab970ab","se-bg-safeguard.deltabank.co.yu","10.35.221.194","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:17:16","Succeeded","02.07.2017 22:25:23","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","e93d8a8a-2c53-47a3-828b-bddc0e29cc26","tsp-sca.deltabank.co.yu","10.35.45.24","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 01:11:05","Succeeded","03.07.2017 01:19:12","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod1 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","9e0d4776-b77b-42b8-b96a-0a8ae12c1bec","fc2vmailserver1.deltabank.co.yu","10.35.159.63","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","03.07.2017 11:47:11","Succeeded","03.07.2017 11:54:01","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
